index,img_path,label_A,label_B,clip_choice,prob0,prompt0,prob1,prompt1
77,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000077_catching or throwing frisbee_to_climbing ladder_9RKVtmshPrg_000014_000024_bg_VnlIIuL0WNQ_000000_000010/000151.jpg,catching or throwing frisbee,climbing ladder,1,20.705097198486328,A person doing catching or throwing frisbee at fire station,25.71297264099121,A person doing climbing ladder at backyard
78,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000078_reading book_to_playing accordion_XoO1uEVNgjM_000058_000068_bg_OtUxN7tXEXU_000049_000059/000151.jpg,reading book,playing accordion,1,16.62638282775879,A person doing reading book at street corner,23.96468734741211,A person doing playing accordion at park
79,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000079_cleaning windows_to_catching or throwing frisbee_1M37VLYmSA4_000006_000016_bg_MsfeeRqyaa4_000003_000013/000151.jpg,cleaning windows,catching or throwing frisbee,1,21.63364028930664,A person doing cleaning windows at backyard,26.466739654541016,A person doing catching or throwing frisbee at office building
80,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000080_canoeing or kayaking_to_driving car_Fhj3gXyUukk_000330_000340_bg_8yRWHKGwKk4_000002_000012/000151.jpg,canoeing or kayaking,driving car,1,20.213699340820312,A person doing canoeing or kayaking at suburban neighborhood,22.76421546936035,A person doing driving car at puget sound
81,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000081_walking the dog_to_hitting baseball_ElcE4QXDn5Q_000066_000076_bg_8gmHKqDxXdg_000019_000029/000151.jpg,walking the dog,hitting baseball,1,25.693607330322266,A person doing walking the dog at school gymnasium,26.300426483154297,A person doing hitting baseball at trail
82,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000082_dunking basketball_to_skiing slalom_SHyG_fOThTQ_000152_000162_bg_Bm6RhvexHnc_000020_000030/000151.jpg,dunking basketball,skiing slalom,1,27.866291046142578,A person doing dunking basketball at whistler blackcomb,28.498882293701172,A person doing skiing slalom at sports arena
83,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000083_bowling_to_sword fighting_V7vo_5tif-g_000092_000102_bg_7G7e9f0E-Xk_000042_000052/000117.jpg,bowling,sword fighting,0,22.862716674804688,A person doing bowling at abandoned warehouse,21.288742065429688,A person doing sword fighting at family entertainment center
84,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000084_punching person (boxing)_to_drinking_JosqyNGpXfs_000208_000218_bg_gaj407eSdSs_000000_000010/000151.jpg,punching person (boxing),drinking,0,24.93071174621582,A person doing punching person (boxing) at restaurant,21.56435775756836,A person doing drinking at sports arena
85,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000085_playing volleyball_to_clean and jerk_AAB667vHVnc_000005_000015_bg_cS3_7_XY4RU_000005_000015/000151.jpg,playing volleyball,clean and jerk,1,21.31502914428711,A person doing playing volleyball at weightlifting competition,23.496368408203125,A person doing clean and jerk at park
86,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000086_dribbling basketball_to_playing accordion_6cwDzCzQLCg_000134_000144_bg_xNz65ouVPGo_000076_000086/000151.jpg,dribbling basketball,playing accordion,0,22.826465606689453,A person doing dribbling basketball at coffee shop,22.603830337524414,A person doing playing accordion at street
87,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000087_opening bottle_to_playing guitar_Kjv1tEZy6U4_000006_000016_bg_H9XWa152whU_000333_000343/000117.jpg,opening bottle,playing guitar,0,28.85732650756836,A person doing opening bottle at music studio,26.92622184753418,A person doing playing guitar at picnic
88,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000088_catching or throwing baseball_to_juggling soccer ball_-LZ6lnyP0BQ_000102_000112_bg_yTs5t9Jas6E_000045_000055/000151.jpg,catching or throwing baseball,juggling soccer ball,0,23.41935157775879,A person doing catching or throwing baseball at park,21.999732971191406,A person doing juggling soccer ball at backyard
89,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000089_sword fighting_to_brushing hair_7G7e9f0E-Xk_000042_000052_bg_-ayhkSjMkms_000022_000032/000152.jpg,sword fighting,brushing hair,0,26.716550827026367,A person doing sword fighting at gym locker room,18.271648406982422,A person doing brushing hair at training arena
90,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000090_skiing slalom_to_skiing (not slalom or crosscountry)_a4AL9zDGYN4_000015_000025_bg__3l3WdE36TI_000139_000149/000151.jpg,skiing slalom,skiing (not slalom or crosscountry),0,31.312877655029297,A person doing skiing slalom at aspen,29.93958854675293,A person doing skiing (not slalom or crosscountry) at vail
91,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000091_sweeping floor_to_hurdling_YUCMbO4NGkA_000020_000030_bg_1ZP9LHPTwwg_000012_000022/000139.jpg,sweeping floor,hurdling,1,21.902118682861328,A person doing sweeping floor at training facility,28.38260841369629,A person doing hurdling at classroom
92,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000092_dunking basketball_to_playing accordion_Bl28qY8T6NA_000045_000055_bg_2GhcqTJoEaI_000017_000027/000151.jpg,dunking basketball,playing accordion,1,22.059097290039062,A person doing dunking basketball at street corner,25.78498649597168,A person doing playing accordion at sports arena
93,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000093_juggling balls_to_sweeping floor_ESTDL77ahM8_000004_000014_bg_351SpPbC1Rs_000001_000011/000151.jpg,juggling balls,sweeping floor,1,24.27142333984375,A person doing juggling balls at garage,27.578834533691406,A person doing sweeping floor at circus
94,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000094_eating ice cream_to_hurdling_59mJuk8YWZA_000000_000010_bg_UytdOEGAZbs_000014_000024/000151.jpg,eating ice cream,hurdling,0,31.77613067626953,A person doing eating ice cream at stadium,15.785004615783691,A person doing hurdling at backyard
95,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000095_sweeping floor_to_playing basketball_L3LgxlLLXVc_000001_000011_bg_zG65IAmnSnc_000096_000106/000151.jpg,sweeping floor,playing basketball,1,24.31269645690918,A person doing sweeping floor at driveway,31.301025390625,A person doing playing basketball at gym
96,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000096_brushing hair_to_sweeping floor_aXPsBVPYG_I_000029_000039_bg_6s3LjZShb00_000003_000013/000151.jpg,brushing hair,sweeping floor,0,23.726003646850586,A person doing brushing hair at kitchen,23.316736221313477,A person doing sweeping floor at bedroom
97,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000097_climbing a rope_to_cleaning windows_mBKGm6cVD0o_000002_000012_bg_a3gUVG1b0R0_000095_000105/000151.jpg,climbing a rope,cleaning windows,1,22.680334091186523,A person doing climbing a rope at skyscraper,24.9036865234375,A person doing cleaning windows at gymnasium
98,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000098_dunking basketball_to_deadlifting_A2I07wKnRA0_000011_000021_bg_9vSb28P8u98_000150_000160/000151.jpg,dunking basketball,deadlifting,1,22.303939819335938,A person doing dunking basketball at home,29.105318069458008,A person doing deadlifting at backyard
99,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000099_dribbling basketball_to_playing trumpet_UthqVZFc6Zk_000145_000155_bg_j1nlOIFx0pQ_000012_000022/000151.jpg,dribbling basketball,playing trumpet,0,27.604480743408203,A person doing dribbling basketball at park bench,20.991962432861328,A person doing playing trumpet at gymnasium
100,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000100_playing basketball_to_playing trumpet_swuIzEjpmak_000340_000350_bg_7mpX78LIkVM_000045_000055/000151.jpg,playing basketball,playing trumpet,0,22.14366912841797,A person doing playing basketball at marching band,17.464038848876953,A person doing playing trumpet at driveway
101,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000101_bowling_to_playing accordion_lbS09aO_WQQ_000023_000033_bg_jEeV0LPXPxI_000015_000025/000151.jpg,bowling,playing accordion,0,28.733179092407227,A person doing bowling at park bench,28.022125244140625,A person doing playing accordion at sports complex
102,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000102_writing_to_walking the dog_upsu2XoqoFM_000053_000063_bg_9dnXMsrhHC8_000359_000369/000151.jpg,writing,walking the dog,1,19.8385009765625,A person doing writing at park,21.077598571777344,A person doing walking the dog at coffee shop
103,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000103_playing guitar_to_opening bottle_p0pp-37fOdo_000123_000133_bg_IAXAOamk-hE_000026_000036/000151.jpg,playing guitar,opening bottle,0,25.376123428344727,A person doing playing guitar at kitchen,20.984691619873047,A person doing opening bottle at park
104,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000104_playing accordion_to_climbing a rope_UBvJD2xjtvY_000000_000010_bg_M0BedpP3Ya4_000017_000027/000151.jpg,playing accordion,climbing a rope,1,18.797605514526367,A person doing playing accordion at outdoor adventure park,22.181983947753906,A person doing climbing a rope at coffee shop
105,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000105_canoeing or kayaking_to_playing basketball_YLuft2I6YYc_000092_000102_bg_3mIvIgAlniY_000001_000011/000151.jpg,canoeing or kayaking,playing basketball,1,25.30292510986328,A person doing canoeing or kayaking at basketball court,30.112722396850586,A person doing playing basketball at everglades
106,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000106_opening bottle_to_juggling soccer ball_qJ6DOrO8A2U_000000_000010_bg_7rzUq86aMR8_001328_001338/000141.jpg,opening bottle,juggling soccer ball,0,27.308082580566406,A person doing opening bottle at backyard,25.359899520874023,A person doing juggling soccer ball at party
107,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000107_sweeping floor_to_flying kite_gTwElXrtxmw_000002_000012_bg_xq31PobJMvM_000102_000112/000151.jpg,sweeping floor,flying kite,1,21.584571838378906,A person doing sweeping floor at beach,26.724321365356445,A person doing flying kite at kitchen
108,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000108_playing accordion_to_sweeping floor_OtUxN7tXEXU_000049_000059_bg_8ddV4PIuIBs_000082_000092/000151.jpg,playing accordion,sweeping floor,1,26.843994140625,A person doing playing accordion at classroom,26.86929702758789,A person doing sweeping floor at park bench
109,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000109_hurdling_to_playing volleyball_WstAIUtk7c8_000003_000013_bg_8W1jn3V3_Vc_000009_000019/000103.jpg,hurdling,playing volleyball,1,28.778398513793945,A person doing hurdling at gym,35.48005294799805,A person doing playing volleyball at training facility
110,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000110_playing guitar_to_drinking_mhzWCdClkAI_000142_000152_bg_ahtLVUE4qw8_000018_000028/000151.jpg,playing guitar,drinking,0,21.2840633392334,A person doing playing guitar at bar,20.861568450927734,A person doing drinking at beach
111,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000111_skiing slalom_to_tying tie_snvZDqfJ9Mw_000105_000115_bg_7Mtprt8_bqM_000060_000070/000151.jpg,skiing slalom,tying tie,0,24.756288528442383,A person doing skiing slalom at car,20.21908950805664,A person doing tying tie at whistler blackcomb
112,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000112_punching person (boxing)_to_playing trumpet_cuoqBzkii1Q_000094_000104_bg_is8kacH7dUg_000022_000032/000151.jpg,punching person (boxing),playing trumpet,0,30.313278198242188,A person doing punching person (boxing) at street corner,26.974809646606445,A person doing playing trumpet at boxing ring
113,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000113_sword fighting_to_reading book_bPHsWugu78s_000119_000129_bg_dBm6aq52E-I_000025_000035/000151.jpg,sword fighting,reading book,0,20.05951499938965,A person doing sword fighting at coffee shop,19.93488311767578,A person doing reading book at abandoned warehouse
114,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000114_playing basketball_to_playing accordion_id66m9hwjkM_000044_000054_bg_xNz65ouVPGo_000076_000086/000151.jpg,playing basketball,playing accordion,1,20.486635208129883,A person doing playing basketball at coffee shop,24.379276275634766,A person doing playing accordion at schoolyard
115,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000115_playing tennis_to_playing piano_KcBFSLIHRzg_000078_000088_bg_9o68AyEWzcM_000081_000091/000151.jpg,playing tennis,playing piano,1,23.85270881652832,A person doing playing tennis at living room,28.848552703857422,A person doing playing piano at community center
116,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000116_tying tie_to_juggling balls_C15qK3MFWLk_000001_000011_bg_iO6MiUbydaY_000064_000074/000151.jpg,tying tie,juggling balls,0,24.72461700439453,A person doing tying tie at park,22.01978874206543,A person doing juggling balls at wedding venue
117,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000117_hitting baseball_to_climbing a rope_wjJDs0qmwqE_000020_000030_bg_O02pJn1BaBk_000006_000016/000151.jpg,hitting baseball,climbing a rope,1,26.40707778930664,A person doing hitting baseball at circus,29.118633270263672,A person doing climbing a rope at sports complex
118,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000118_deadlifting_to_dunking basketball_KhEsiIGxmMw_000062_000072_bg_ePkJVG2MnBg_000009_000019/000092.jpg,deadlifting,dunking basketball,0,25.653913497924805,A person doing deadlifting at gymnasium,25.458721160888672,A person doing dunking basketball at fitness studio
119,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000119_flying kite_to_skiing slalom_07xOT83TIG4_000040_000050_bg_tZazt1KDJU0_000017_000027/000151.jpg,flying kite,skiing slalom,1,28.285614013671875,A person doing flying kite at vail,30.066617965698242,A person doing skiing slalom at beach
