index,img_path,label_A,label_B,clip_choice,prob0,prompt0,prob1,prompt1
77,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000077_catching or throwing frisbee_to_climbing ladder_9RKVtmshPrg_000014_000024_bg_VnlIIuL0WNQ_000000_000010/000151.jpg,catching or throwing frisbee,climbing ladder,1,19.102886199951172,A person doing catching or throwing frisbee at construction site,25.71297264099121,A person doing climbing ladder at backyard
78,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000078_reading book_to_playing accordion_XoO1uEVNgjM_000058_000068_bg_OtUxN7tXEXU_000049_000059/000151.jpg,reading book,playing accordion,1,19.882062911987305,A person doing reading book at coffee shop,28.896549224853516,A person doing playing accordion at bedroom
79,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000079_cleaning windows_to_catching or throwing frisbee_1M37VLYmSA4_000006_000016_bg_MsfeeRqyaa4_000003_000013/000151.jpg,cleaning windows,catching or throwing frisbee,1,21.63364028930664,A person doing cleaning windows at backyard,25.213199615478516,A person doing catching or throwing frisbee at hospital
80,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000080_canoeing or kayaking_to_driving car_Fhj3gXyUukk_000330_000340_bg_8yRWHKGwKk4_000002_000012/000151.jpg,canoeing or kayaking,driving car,1,21.83009147644043,A person doing canoeing or kayaking at parking lot,25.109848022460938,A person doing driving car at bayou
81,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000081_walking the dog_to_hitting baseball_ElcE4QXDn5Q_000066_000076_bg_8gmHKqDxXdg_000019_000029/000151.jpg,walking the dog,hitting baseball,0,24.920808792114258,A person doing walking the dog at sports complex,24.554122924804688,A person doing hitting baseball at backyard
82,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000082_dunking basketball_to_skiing slalom_SHyG_fOThTQ_000152_000162_bg_Bm6RhvexHnc_000020_000030/000151.jpg,dunking basketball,skiing slalom,0,30.738380432128906,A person doing dunking basketball at vail,29.21343231201172,A person doing skiing slalom at backyard
83,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000083_bowling_to_sword fighting_V7vo_5tif-g_000092_000102_bg_7G7e9f0E-Xk_000042_000052/000117.jpg,bowling,sword fighting,0,24.49409294128418,A person doing bowling at forest clearing,21.7154541015625,A person doing sword fighting at amusement park
84,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000084_punching person (boxing)_to_drinking_JosqyNGpXfs_000208_000218_bg_gaj407eSdSs_000000_000010/000151.jpg,punching person (boxing),drinking,0,26.48877716064453,A person doing punching person (boxing) at home,23.46070098876953,A person doing drinking at backyard
85,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000085_playing volleyball_to_clean and jerk_AAB667vHVnc_000005_000015_bg_cS3_7_XY4RU_000005_000015/000151.jpg,playing volleyball,clean and jerk,1,22.877832412719727,A person doing playing volleyball at gym,24.68448257446289,A person doing clean and jerk at gym
86,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000086_dribbling basketball_to_playing accordion_6cwDzCzQLCg_000134_000144_bg_xNz65ouVPGo_000076_000086/000151.jpg,dribbling basketball,playing accordion,0,22.826465606689453,A person doing dribbling basketball at coffee shop,22.603830337524414,A person doing playing accordion at street
87,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000087_opening bottle_to_playing guitar_Kjv1tEZy6U4_000006_000016_bg_H9XWa152whU_000333_000343/000117.jpg,opening bottle,playing guitar,1,19.174821853637695,A person doing opening bottle at street corner,26.837421417236328,A person doing playing guitar at bar
88,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000088_catching or throwing baseball_to_juggling soccer ball_-LZ6lnyP0BQ_000102_000112_bg_yTs5t9Jas6E_000045_000055/000151.jpg,catching or throwing baseball,juggling soccer ball,0,23.38431739807129,A person doing catching or throwing baseball at gymnasium,19.77504539489746,A person doing juggling soccer ball at park
89,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000089_sword fighting_to_brushing hair_7G7e9f0E-Xk_000042_000052_bg_-ayhkSjMkms_000022_000032/000152.jpg,sword fighting,brushing hair,0,26.30529022216797,A person doing sword fighting at salon,17.768959045410156,A person doing brushing hair at beach cove
90,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000090_skiing slalom_to_skiing (not slalom or crosscountry)_a4AL9zDGYN4_000015_000025_bg__3l3WdE36TI_000139_000149/000151.jpg,skiing slalom,skiing (not slalom or crosscountry),0,30.79139518737793,A person doing skiing slalom at chamonix,28.014759063720703,A person doing skiing (not slalom or crosscountry) at aspens
91,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000091_sweeping floor_to_hurdling_YUCMbO4NGkA_000020_000030_bg_1ZP9LHPTwwg_000012_000022/000139.jpg,sweeping floor,hurdling,1,21.902118682861328,A person doing sweeping floor at training facility,28.38260841369629,A person doing hurdling at classroom
92,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000092_dunking basketball_to_playing accordion_Bl28qY8T6NA_000045_000055_bg_2GhcqTJoEaI_000017_000027/000151.jpg,dunking basketball,playing accordion,1,24.198863983154297,A person doing dunking basketball at coffee shop,28.505521774291992,A person doing playing accordion at gymnasium
93,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000093_juggling balls_to_sweeping floor_ESTDL77ahM8_000004_000014_bg_351SpPbC1Rs_000001_000011/000151.jpg,juggling balls,sweeping floor,1,22.787216186523438,A person doing juggling balls at gym,25.87263298034668,A person doing sweeping floor at backyard
94,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000094_eating ice cream_to_hurdling_59mJuk8YWZA_000000_000010_bg_UytdOEGAZbs_000014_000024/000151.jpg,eating ice cream,hurdling,0,26.9724063873291,A person doing eating ice cream at park,17.879953384399414,A person doing hurdling at carnival
95,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000095_sweeping floor_to_playing basketball_L3LgxlLLXVc_000001_000011_bg_zG65IAmnSnc_000096_000106/000151.jpg,sweeping floor,playing basketball,1,19.70838165283203,A person doing sweeping floor at park,32.956993103027344,A person doing playing basketball at garage
96,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000096_brushing hair_to_sweeping floor_aXPsBVPYG_I_000029_000039_bg_6s3LjZShb00_000003_000013/000151.jpg,brushing hair,sweeping floor,0,22.920129776000977,A person doing brushing hair at garage,19.788362503051758,A person doing sweeping floor at dressing room
97,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000097_climbing a rope_to_cleaning windows_mBKGm6cVD0o_000002_000012_bg_a3gUVG1b0R0_000095_000105/000151.jpg,climbing a rope,cleaning windows,1,22.46175765991211,A person doing climbing a rope at shopping mall,23.223894119262695,A person doing cleaning windows at circus
98,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000098_dunking basketball_to_deadlifting_A2I07wKnRA0_000011_000021_bg_9vSb28P8u98_000150_000160/000151.jpg,dunking basketball,deadlifting,1,28.522157669067383,A person doing dunking basketball at fitness studio,30.01982879638672,A person doing deadlifting at playground
99,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000099_dribbling basketball_to_playing trumpet_UthqVZFc6Zk_000145_000155_bg_j1nlOIFx0pQ_000012_000022/000151.jpg,dribbling basketball,playing trumpet,0,26.9901065826416,A person doing dribbling basketball at jazz club,20.991962432861328,A person doing playing trumpet at gymnasium
100,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000100_playing basketball_to_playing trumpet_swuIzEjpmak_000340_000350_bg_7mpX78LIkVM_000045_000055/000151.jpg,playing basketball,playing trumpet,0,21.806425094604492,A person doing playing basketball at park bench,17.138347625732422,A person doing playing trumpet at schoolyard
101,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000101_bowling_to_playing accordion_lbS09aO_WQQ_000023_000033_bg_jEeV0LPXPxI_000015_000025/000151.jpg,bowling,playing accordion,0,31.76361846923828,A person doing bowling at coffee shop,28.90419578552246,A person doing playing accordion at bowling alley
102,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000102_writing_to_walking the dog_upsu2XoqoFM_000053_000063_bg_9dnXMsrhHC8_000359_000369/000151.jpg,writing,walking the dog,0,25.524494171142578,A person doing writing at beach,20.821502685546875,A person doing walking the dog at university classroom
103,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000103_playing guitar_to_opening bottle_p0pp-37fOdo_000123_000133_bg_IAXAOamk-hE_000026_000036/000151.jpg,playing guitar,opening bottle,0,22.575931549072266,A person doing playing guitar at beach,21.326826095581055,A person doing opening bottle at coffee shop
104,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000104_playing accordion_to_climbing a rope_UBvJD2xjtvY_000000_000010_bg_M0BedpP3Ya4_000017_000027/000151.jpg,playing accordion,climbing a rope,1,18.797605514526367,A person doing playing accordion at outdoor adventure park,24.269411087036133,A person doing climbing a rope at community center
105,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000105_canoeing or kayaking_to_playing basketball_YLuft2I6YYc_000092_000102_bg_3mIvIgAlniY_000001_000011/000151.jpg,canoeing or kayaking,playing basketball,1,23.902969360351562,A person doing canoeing or kayaking at gymnasium,28.831083297729492,A person doing playing basketball at bayou
106,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000106_opening bottle_to_juggling soccer ball_qJ6DOrO8A2U_000000_000010_bg_7rzUq86aMR8_001328_001338/000141.jpg,opening bottle,juggling soccer ball,0,27.308082580566406,A person doing opening bottle at backyard,24.451189041137695,A person doing juggling soccer ball at bar
107,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000107_sweeping floor_to_flying kite_gTwElXrtxmw_000002_000012_bg_xq31PobJMvM_000102_000112/000151.jpg,sweeping floor,flying kite,1,20.35661506652832,A person doing sweeping floor at hilltop,26.789600372314453,A person doing flying kite at classroom
108,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000108_playing accordion_to_sweeping floor_OtUxN7tXEXU_000049_000059_bg_8ddV4PIuIBs_000082_000092/000151.jpg,playing accordion,sweeping floor,0,26.843994140625,A person doing playing accordion at classroom,24.698083877563477,A person doing sweeping floor at music festival
109,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000109_hurdling_to_playing volleyball_WstAIUtk7c8_000003_000013_bg_8W1jn3V3_Vc_000009_000019/000103.jpg,hurdling,playing volleyball,1,27.080455780029297,A person doing hurdling at school,33.78145217895508,A person doing playing volleyball at school
110,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000110_playing guitar_to_drinking_mhzWCdClkAI_000142_000152_bg_ahtLVUE4qw8_000018_000028/000151.jpg,playing guitar,drinking,1,18.17632293701172,A person doing playing guitar at beach,24.225936889648438,A person doing drinking at park
111,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000111_skiing slalom_to_tying tie_snvZDqfJ9Mw_000105_000115_bg_7Mtprt8_bqM_000060_000070/000151.jpg,skiing slalom,tying tie,0,24.121135711669922,A person doing skiing slalom at hotel room,18.831771850585938,A person doing tying tie at aspens
112,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000112_punching person (boxing)_to_playing trumpet_cuoqBzkii1Q_000094_000104_bg_is8kacH7dUg_000022_000032/000151.jpg,punching person (boxing),playing trumpet,0,29.21348762512207,A person doing punching person (boxing) at park bench,19.98375129699707,A person doing playing trumpet at sports arena
113,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000113_sword fighting_to_reading book_bPHsWugu78s_000119_000129_bg_dBm6aq52E-I_000025_000035/000151.jpg,sword fighting,reading book,1,17.900253295898438,A person doing sword fighting at park,19.93488311767578,A person doing reading book at abandoned warehouse
114,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000114_playing basketball_to_playing accordion_id66m9hwjkM_000044_000054_bg_xNz65ouVPGo_000076_000086/000151.jpg,playing basketball,playing accordion,1,20.486635208129883,A person doing playing basketball at coffee shop,25.50412940979004,A person doing playing accordion at park
115,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000115_playing tennis_to_playing piano_KcBFSLIHRzg_000078_000088_bg_9o68AyEWzcM_000081_000091/000151.jpg,playing tennis,playing piano,1,25.454689025878906,A person doing playing tennis at jazz club,28.848552703857422,A person doing playing piano at community center
116,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000116_tying tie_to_juggling balls_C15qK3MFWLk_000001_000011_bg_iO6MiUbydaY_000064_000074/000151.jpg,tying tie,juggling balls,0,24.389976501464844,A person doing tying tie at backyard,19.77202033996582,A person doing juggling balls at car
117,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000117_hitting baseball_to_climbing a rope_wjJDs0qmwqE_000020_000030_bg_O02pJn1BaBk_000006_000016/000151.jpg,hitting baseball,climbing a rope,1,26.40707778930664,A person doing hitting baseball at circus,28.02194595336914,A person doing climbing a rope at batting cage
118,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000118_deadlifting_to_dunking basketball_KhEsiIGxmMw_000062_000072_bg_ePkJVG2MnBg_000009_000019/000092.jpg,deadlifting,dunking basketball,1,24.33295249938965,A person doing deadlifting at backyard,26.459888458251953,A person doing dunking basketball at gym
119,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000119_flying kite_to_skiing slalom_07xOT83TIG4_000040_000050_bg_tZazt1KDJU0_000017_000027/000151.jpg,flying kite,skiing slalom,1,28.285614013671875,A person doing flying kite at vail,32.052154541015625,A person doing skiing slalom at backyard
