action_swap_path,frame_num,label_A,label_B,predicted_label,predicted_score,human_action_rank,human_action_score,background_action_rank,background_action_score,human_top1,human_top5,background_top1,background_top5,background_wins,ranking_gap,score_gap,top10_predictions
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000196_driving car_to_juggling balls_LD_H3ST6TOc_000022_000032_bg__vh9Zw1Ore4_000000_000010,150.0,driving car,juggling balls,punching person (boxing),0.17057771980762482,45,0.0008634545374661684,6,0.0596439428627491,False,False,False,False,True,-39,0.05878048832528293,"['punching person (boxing)', 'sword fighting', 'playing basketball', 'bowling', 'juggling soccer ball', 'juggling balls', 'hitting baseball', 'cleaning windows', 'shooting basketball', 'playing violin']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000200_eating ice cream_to_playing saxophone_gMNNOrCnQOE_000024_000034_bg_9zhbUqXWyog_000090_000100,150.0,eating ice cream,playing saxophone,eating ice cream,0.26446714997291565,1,0.26446714997291565,4,0.08899829536676407,True,True,False,True,False,3,-0.17546885460615158,"['eating ice cream', 'playing violin', 'opening bottle', 'playing saxophone', 'playing trumpet', 'playing accordion', 'playing piano', 'eating cake', 'reading book', 'drinking']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000204_drinking_to_punching person (boxing)_gaj407eSdSs_000000_000010_bg_iZabHOHLXyE_000269_000279,75.0,drinking,punching person (boxing),punching person (boxing),0.9056620001792908,23,0.00045467441668733954,1,0.9056620001792908,False,False,True,True,True,-22,0.9052073257626034,"['punching person (boxing)', 'dunking basketball', 'juggling balls', 'opening bottle', 'skipping rope', 'juggling soccer ball', 'sword fighting', 'climbing ladder', 'playing volleyball', 'clean and jerk']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000208_shooting basketball_to_brushing hair_d3sgSuaBunI_000147_000157_bg_Dt0O8uruyMI_000000_000010,150.0,shooting basketball,brushing hair,climbing a rope,0.2659631073474884,8,0.021890541538596153,38,0.00035278985160402954,False,False,False,False,False,30,-0.021537751686992124,"['climbing a rope', 'juggling soccer ball', 'skipping rope', 'playing tennis', 'playing basketball', 'dunking basketball', 'climbing ladder', 'shooting basketball', 'sword fighting', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000212_walking the dog_to_playing piano_-0Y6xqWo_kM_000004_000014_bg_c73CND3gldI_000003_000013,123.0,walking the dog,playing piano,skipping rope,0.13275481760501862,9,0.03145838528871536,26,0.009193530306220055,False,False,False,False,False,17,-0.022264854982495308,"['skipping rope', 'climbing ladder', 'climbing a rope', 'brushing hair', 'playing violin', 'flying kite', 'hurdling', 'playing accordion', 'walking the dog', 'playing guitar']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000216_brushing hair_to_tying tie_-DavtY9xgnc_000545_000555_bg_d2owlPKG5bY_000096_000106,150.0,brushing hair,tying tie,brushing hair,0.15250471234321594,1,0.15250471234321594,21,0.006132901180535555,True,True,False,False,False,20,-0.1463718111626804,"['brushing hair', 'playing violin', 'opening bottle', 'playing piano', 'eating ice cream', 'playing accordion', 'drinking', 'eating cake', 'playing guitar', 'writing']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000220_reading book_to_walking the dog_xwnebPu1-So_000266_000276_bg_sy9T57J6qEg_000002_000012,150.0,reading book,walking the dog,juggling soccer ball,0.8000023365020752,48,1.073736825674132e-06,24,0.0001153185949078761,False,False,False,False,True,-24,0.00011424485808220197,"['juggling soccer ball', 'juggling balls', 'dribbling basketball', 'shooting goal (soccer)', 'playing basketball', 'sweeping floor', 'catching or throwing frisbee', 'playing volleyball', 'skipping rope', 'catching or throwing baseball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000224_shooting basketball_to_sword fighting_50MmgG43E7Q_000024_000034_bg_MPVIX-cKe3I_000000_000010,150.0,shooting basketball,sword fighting,juggling soccer ball,0.14274749159812927,12,0.02042945846915245,17,0.012746663764119148,False,False,False,False,False,5,-0.007682794705033302,"['juggling soccer ball', 'playing volleyball', 'juggling balls', 'dribbling basketball', 'playing basketball', 'hitting baseball', 'punching person (boxing)', 'catching or throwing baseball', 'bowling', 'catching or throwing frisbee']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000228_playing accordion_to_playing tennis_BXdLkM8ed2c_000086_000096_bg_rZehb8BQwc4_000034_000044,150.0,playing accordion,playing tennis,playing tennis,0.37533271312713623,25,0.0005158076528459787,1,0.37533271312713623,False,False,True,True,True,-24,0.37481690547429025,"['playing tennis', 'juggling balls', 'juggling soccer ball', 'shooting goal (soccer)', 'archery', 'catching or throwing frisbee', 'shooting basketball', 'clean and jerk', 'bowling', 'dribbling basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000232_cleaning windows_to_reading newspaper_X4JsKpVTBvQ_000004_000014_bg_hqNe549GJwI_001340_001350,150.0,cleaning windows,reading newspaper,cleaning windows,0.2252190113067627,1,0.2252190113067627,18,0.00713747926056385,True,True,False,False,False,17,-0.21808153204619884,"['cleaning windows', 'opening bottle', 'juggling balls', 'playing saxophone', 'juggling soccer ball', 'sword fighting', 'playing violin', 'punching person (boxing)', 'climbing a rope', 'playing trumpet']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000236_climbing ladder_to_opening bottle__cE0yJ04jkQ_000058_000068_bg_vXQX5XQfySY_000004_000014,150.0,climbing ladder,opening bottle,opening bottle,0.28318825364112854,9,0.021432295441627502,1,0.28318825364112854,False,False,True,True,True,-8,0.26175595819950104,"['opening bottle', 'playing saxophone', 'sword fighting', 'drinking', 'punching person (boxing)', 'playing trumpet', 'climbing a rope', 'writing', 'climbing ladder', 'playing accordion']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000240_catching or throwing frisbee_to_climbing a rope_jKqDnoY4S5s_000001_000011_bg_C8_aYXTrthw_000050_000060,136.0,catching or throwing frisbee,climbing a rope,juggling soccer ball,0.16919371485710144,30,0.005137468222528696,13,0.020897168666124344,False,False,False,False,True,-17,0.015759700443595648,"['juggling soccer ball', 'juggling balls', 'cleaning windows', 'climbing ladder', 'clean and jerk', 'sword fighting', 'playing accordion', 'dunking basketball', 'opening bottle', 'playing violin']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000244_playing volleyball_to_juggling balls_DW4qNjcT-Sk_000009_000019_bg_n1cQkKL5ATQ_000112_000122,150.0,playing volleyball,juggling balls,hurdling,0.2919338345527649,18,0.0018002630677074194,5,0.03936745598912239,False,False,False,True,True,-13,0.03756719292141497,"['hurdling', 'dribbling basketball', 'dunking basketball', 'skipping rope', 'juggling balls', 'juggling soccer ball', 'shooting basketball', 'flying kite', 'skiing slalom', 'playing basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000248_climbing ladder_to_hitting baseball_LqnLzqxrvBs_000018_000028_bg_h_3LqD2Pl-E_000000_000010,150.0,climbing ladder,hitting baseball,hitting baseball,0.6139432787895203,22,0.00010357550490880385,1,0.6139432787895203,False,False,True,True,True,-21,0.6138397032846115,"['hitting baseball', 'catching or throwing baseball', 'shooting goal (soccer)', 'catching or throwing frisbee', 'juggling soccer ball', 'juggling balls', 'clean and jerk', 'archery', 'dribbling basketball', 'playing tennis']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000252_juggling soccer ball_to_skiing slalom_hb4DloiThO8_000074_000084_bg_8SUqJPBbweE_000038_000048,150.0,juggling soccer ball,skiing slalom,skipping rope,0.26156720519065857,2,0.2212064266204834,3,0.15493828058242798,False,True,False,True,False,1,-0.06626814603805542,"['skipping rope', 'juggling soccer ball', 'skiing slalom', 'skiing (not slalom or crosscountry)', 'juggling balls', 'playing tennis', 'flying kite', 'shooting goal (soccer)', 'playing volleyball', 'sweeping floor']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000256_brushing teeth_to_playing volleyball_y1FlaXV3sQY_000004_000014_bg_ffPE0TTkCB4_000042_000052,150.0,brushing teeth,playing volleyball,dribbling basketball,0.5882097482681274,35,0.00046550147817470133,8,0.012430484406650066,False,False,False,False,True,-27,0.011964982928475365,"['dribbling basketball', 'dunking basketball', 'playing basketball', 'shooting basketball', 'juggling soccer ball', 'juggling balls', 'playing accordion', 'playing volleyball', 'skipping rope', 'eating cake']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000260_reading book_to_hitting baseball_nvexLJf6I0s_000373_000383_bg_6hrcRyIYTrA_000026_000036,150.0,reading book,hitting baseball,reading newspaper,0.310856431722641,8,0.022577540948987007,2,0.14670436084270477,False,False,False,True,True,-6,0.12412681989371777,"['reading newspaper', 'hitting baseball', 'playing accordion', 'juggling soccer ball', 'punching person (boxing)', 'juggling balls', 'catching or throwing baseball', 'reading book', 'sword fighting', 'dribbling basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000264_shooting basketball_to_catching or throwing frisbee_y1dW_hxJ70o_000001_000011_bg_AsoqLaO8YJ8_000001_000011,84.0,shooting basketball,catching or throwing frisbee,dunking basketball,0.20198343694210052,2,0.1625814437866211,26,0.002156248316168785,False,True,False,False,False,24,-0.1604251954704523,"['dunking basketball', 'shooting basketball', 'punching person (boxing)', 'playing basketball', 'dribbling basketball', 'juggling balls', 'skiing slalom', 'archery', 'shooting goal (soccer)', 'hurdling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000268_climbing ladder_to_drinking_4j5wrw-oqfs_000005_000015_bg_NL7LV4okwLs_000111_000121,102.0,climbing ladder,drinking,opening bottle,0.24796439707279205,19,0.012045553885400295,12,0.020900091156363487,False,False,False,False,True,-7,0.008854537270963192,"['opening bottle', 'playing saxophone', 'skiing slalom', 'driving car', 'cleaning windows', 'sweeping floor', 'surfing water', 'skiing (not slalom or crosscountry)', 'playing trumpet', 'sword fighting']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000272_hurdling_to_clean and jerk_1ZP9LHPTwwg_000012_000022_bg_D3cbdvK7B9U_000022_000032,150.0,hurdling,clean and jerk,clean and jerk,0.8714589476585388,5,0.013339521363377571,1,0.8714589476585388,False,True,True,True,True,-4,0.8581194262951612,"['clean and jerk', 'juggling balls', 'dunking basketball', 'climbing a rope', 'hurdling', 'juggling soccer ball', 'deadlifting', 'dribbling basketball', 'climbing ladder', 'catching or throwing frisbee']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000276_eating ice cream_to_dribbling basketball_cIeY0VnCvZs_000143_000153_bg_oxY1iBy5daQ_000038_000048,150.0,eating ice cream,dribbling basketball,eating ice cream,0.40016573667526245,1,0.40016573667526245,9,0.019713854417204857,True,True,False,False,False,8,-0.3804518822580576,"['eating ice cream', 'brushing hair', 'eating cake', 'bowling', 'playing accordion', 'drinking', 'brushing teeth', 'playing basketball', 'dribbling basketball', 'playing trumpet']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000280_hitting baseball_to_skiing (not slalom or crosscountry)_g_wHimPF9o8_000021_000031_bg_8THYn_PmBw4_000083_000093,150.0,hitting baseball,skiing (not slalom or crosscountry),skiing slalom,0.9321643710136414,5,0.0005223318003118038,2,0.060681018978357315,False,True,False,True,True,-3,0.06015868717804551,"['skiing slalom', 'skiing (not slalom or crosscountry)', 'hurdling', 'flying kite', 'hitting baseball', 'climbing ladder', 'climbing a rope', 'dunking basketball', 'shooting goal (soccer)', 'sword fighting']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000284_skiing (not slalom or crosscountry)_to_writing_k1hIvekGoBE_000221_000231_bg_5bZojQCp5tk_000318_000328,150.0,skiing (not slalom or crosscountry),writing,surfing water,0.40048661828041077,17,0.005855271592736244,2,0.11273492127656937,False,False,False,True,True,-15,0.10687964968383312,"['surfing water', 'writing', 'skiing slalom', 'playing piano', 'climbing a rope', 'sweeping floor', 'opening bottle', 'playing violin', 'playing guitar', 'cleaning windows']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000288_climbing ladder_to_writing_nCkAH-GOiKk_000000_000010_bg_6Y4ir41xy-0_000218_000228,150.0,climbing ladder,writing,climbing ladder,0.31339195370674133,1,0.31339195370674133,2,0.18066677451133728,True,True,False,True,False,1,-0.13272517919540405,"['climbing ladder', 'writing', 'juggling soccer ball', 'juggling balls', 'climbing a rope', 'dribbling basketball', 'shooting goal (soccer)', 'dunking basketball', 'clean and jerk', 'reading book']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000292_reading book_to_playing tennis_bm_LGEiKfWE_000004_000014_bg_4516t11fQWM_000028_000038,150.0,reading book,playing tennis,bowling,0.5091903805732727,48,0.00033203442580997944,2,0.13234268128871918,False,False,False,True,True,-46,0.1320106468629092,"['bowling', 'playing tennis', 'hitting baseball', 'shooting basketball', 'sword fighting', 'dribbling basketball', 'punching person (boxing)', 'skipping rope', 'juggling balls', 'clean and jerk']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000296_deadlifting_to_catching or throwing frisbee_ZSzPVTTiROc_000016_000026_bg_-0vBGWkPoq4_000031_000041,69.5,deadlifting,catching or throwing frisbee,skipping rope,0.47348490357398987,3,0.07857426255941391,22,0.0027208442334085703,False,True,False,False,False,19,-0.07585341832600534,"['skipping rope', 'juggling soccer ball', 'deadlifting', 'clean and jerk', 'skiing slalom', 'juggling balls', 'dribbling basketball', 'climbing a rope', 'skiing (not slalom or crosscountry)', 'playing volleyball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000300_hurdling_to_juggling soccer ball_UytdOEGAZbs_000014_000024_bg_INE1G3CoLaU_000017_000027,150.0,hurdling,juggling soccer ball,skiing slalom,0.22007718682289124,2,0.14657281339168549,4,0.09083692729473114,False,True,False,True,False,2,-0.055735886096954346,"['skiing slalom', 'hurdling', 'catching or throwing frisbee', 'juggling soccer ball', 'shooting goal (soccer)', 'playing basketball', 'golf driving', 'dribbling basketball', 'hitting baseball', 'skiing (not slalom or crosscountry)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000304_playing basketball_to_hitting baseball_zG65IAmnSnc_000096_000106_bg_ihWykL5mYRI_000096_000106,150.0,playing basketball,hitting baseball,hitting baseball,0.8124518394470215,18,4.2174691770924255e-05,1,0.8124518394470215,False,False,True,True,True,-17,0.8124096647552506,"['hitting baseball', 'catching or throwing baseball', 'catching or throwing frisbee', 'golf driving', 'shooting goal (soccer)', 'juggling soccer ball', 'juggling balls', 'playing tennis', 'hurdling', 'clean and jerk']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000308_cleaning windows_to_golf driving_T9c_KZVHP4E_000053_000063_bg_IKonv-whHXo_000001_000011,150.0,cleaning windows,golf driving,golf driving,0.6761126518249512,19,0.0017340823542326689,1,0.6761126518249512,False,False,True,True,True,-18,0.6743785694707185,"['golf driving', 'flying kite', 'juggling soccer ball', 'hitting baseball', 'catching or throwing frisbee', 'playing tennis', 'shooting goal (soccer)', 'sword fighting', 'juggling balls', 'archery']"
